koi_depth,koi_duration,koi_impact,koi_model_snr,koi_max_mult_ev,koi_srad,koi_smass,koi_steff,koi_bin_oedp_sig,koi_disposition
277250.0,5.4548,0.646,440.1,2203.144,1.629,1.358,6844.0,-1.0,0
136150.0,37.7424,0.002,1656.7,541.31177,5.145,1.232,4809.0,0.0,0
377580.0,4.27355,0.513,779.2,4604.705,2.17,1.812,7945.0,-1.0,0
29.5,1.4446,0.777,2.7,11.274928,1.506,1.123,6290.0,0.1563,0
1336.4,11.007,0.01,13.1,13.001594,0.834,0.818,5119.0,0.9993,1
192.7,15.078,0.293,13.3,10.693657,0.905,1.021,5754.0,0.2297,0
165.4,16.43,0.031,15.2,10.739621,0.886,0.933,5595.0,0.9462,0
130.2,21.841,0.689,30.0,14.575216,1.048,1.069,5968.0,0.0086,0
5257.7,117.52,1.255,302.3,11.5120945,6.816,1.023,4794.0,0.3708,0
340.1,19.859,0.384,28.2,12.56148,0.693,0.676,4873.0,0.9951,0
374.4,27.49,0.966,35.4,15.434728,0.783,0.778,5442.0,0.5343,0
144.5,18.56,0.428,24.9,13.497753,0.691,0.776,5571.0,0.5811,0
51.5,20.282,0.746,21.4,10.922205,2.657,1.313,6098.0,0.0233,0
202.6,27.29,0.979,15.5,9.377767,0.72,0.796,5279.0,0.4503,0
251840.0,4.11699,0.709,6512.7,20960.871,1.297,1.213,6621.0,-1.0,0
417.5,2.627,0.049,13.6,12.472815,0.696,0.713,4746.0,0.5138,0
277950.0,4.31675,0.661,5552.2,33027.906,1.444,0.923,6181.0,-1.0,0
175470.0,4.53365,0.616,739.8,5236.927,0.787,0.851,5512.0,0.2826,0
1240.4,1.7616,1.262,120.5,107.69464,1.46,1.43,7332.0,0.981,0
603810.0,6.5605,0.198,637.1,5944.9346,3.373,2.023,7803.0,-1.0,0
60384.0,11.3122,0.762,3602.0,3139.9814,1.006,0.924,5843.0,0.3458,0
68454.0,9.1701,0.001,693.8,1433.228,0.736,0.698,5250.0,0.0916,0
2195.5,1.7865,1.264,152.1,61.495342,1.209,0.999,5876.0,0.9831,0
332.6,2.226,0.235,28.5,19.603708,8.179,1.053,4748.0,0.42,0
180.5,25.71,0.978,24.2,13.675006,0.887,1.003,5691.0,0.8665,0
94.2,18.764,0.879,20.5,9.401906,1.092,1.18,6246.0,0.3649,0
139.0,25.24,0.976,30.7,13.390169,0.826,0.926,5514.0,0.5787,0
139.4,28.88,0.984,21.1,10.874033,0.827,0.921,5742.0,0.5607,0
115.1,30.64,0.997,36.9,13.360286,1.357,1.019,6367.0,0.9629,0
214.1,26.15,0.98,15.5,11.390727,0.791,0.881,5761.0,0.8342,0
164980.0,3.60057,0.159,1208.2,17334.152,0.936,0.833,5301.0,-1.0,0
4856.1,2.76331,0.996,555.6,976.05585,3.018,2.002,8617.0,0.4292,0
2896.6,1.6116,0.951,68.9,110.06401,0.746,0.753,5511.0,0.8682,0
88195.0,4.69505,0.505,6581.3,12647.542,2.433,1.435,6562.0,0.3287,0
364900.0,6.51381,0.549,2443.8,5464.463,1.416,1.26,6630.0,-1.0,0
13696.0,18.2848,0.813,581.0,1621.3397,0.894,0.814,5955.0,-1.0,0
11273.0,1.6706,1.251,45.7,622.50745,0.883,0.972,5955.0,0.6846,0
267.8,3.281,0.962,12.1,27.446058,1.345,1.06,6432.0,0.246,1
297.2,5.255,0.951,12.7,19.670818,1.345,1.06,6432.0,0.3274,1
4309.3,6.663,1.286,103.4,133.67902,0.788,0.874,6063.0,0.8742,0
23692.0,3.2209,0.951,570.6,6098.033,1.109,0.991,6306.0,0.4594,0
22651.0,2.85554,0.96,2246.9,3524.3567,1.549,1.432,7049.0,0.0317,0
55297.0,3.91517,0.58,1872.6,2090.239,0.907,0.848,5949.0,0.7655,0
88822.0,3.07231,1.04,2153.0,8271.682,1.529,1.301,6535.0,0.517,0
104540.0,2.8923,0.794,536.8,3156.4097,0.694,0.742,5067.0,0.002,0
1626.8,7.5491,1.256,138.8,183.55302,1.777,1.074,6070.0,0.0034,0
435360.0,7.06623,0.466,5557.4,25009.854,1.449,1.107,6064.0,-1.0,0
137.2,1.114,0.874,5.9,12.704475,0.926,0.77,5650.0,0.2081,0
52172.0,2.4698,0.914,190.1,3581.9836,0.988,0.781,5838.0,0.5616,0
6405.9,11.0301,1.291,325.8,372.06815,2.168,2.057,8675.0,0.9554,0
263860.0,3.34471,0.237,2657.6,19467.596,1.257,0.891,6184.0,-1.0,0
67.0,3.1572,0.662,52.4,8.338421,0.847,0.736,5632.0,0.9758,0
603.3,51.666,1.211,121.8,9.4000025,2.641,1.291,6313.0,0.9914,0
115740.0,6.52216,0.978,4881.9,6291.3022,2.438,1.361,6631.0,0.0,0
47.3,4.438,0.311,19.8,14.827657,2.056,1.532,7286.0,0.263,0
39929.0,1.9227,0.002,29.3,258.73877,0.668,0.659,4535.0,0.546,0
8342.2,2.3191,1.262,173.2,267.3495,0.828,0.872,5423.0,0.0103,0
90827.0,3.9058,0.552,437.8,2717.9407,0.987,0.899,5726.0,0.0007,0
14578.0,1.9477,0.923,32.9,266.28836,1.824,1.043,5182.0,-1.0,0
79078.0,2.4682,0.996,124.3,2126.3347,0.905,0.827,5457.0,0.0082,0
48488.0,2.42989,0.863,529.4,6170.1167,1.753,1.098,6502.0,0.2339,0
375940.0,6.4648,0.534,802.9,1710.2537,1.13,0.869,5988.0,-1.0,0
138.8,2.895,0.008,14.1,11.9860735,0.947,1.025,6117.0,0.8367,0
106330.0,3.84264,1.111,1571.8,2925.4907,1.105,1.145,6387.0,0.0,0
409.0,28.492,0.973,123.7,21.781315,1.423,1.055,6381.0,0.3951,0
8707.6,31.5,0.885,190.8,21.207773,6.952,2.025,4849.0,0.9519,0
1005.0,3.918,0.815,23.8,22.224302,1.651,1.352,6264.0,0.0784,1
369230.0,6.93402,0.539,5143.6,18498.5,1.091,1.149,6075.0,-1.0,0
50681.0,2.48392,0.878,394.0,3979.5732,0.894,0.972,6029.0,0.0,0
64776.0,1.9123,0.838,119.7,561.2774,0.668,0.646,5446.0,0.755,0
22720.0,14.0957,0.004,140.9,223.34209,3.619,0.905,4847.0,0.0,0
66720.0,4.32532,0.198,1561.2,5586.1865,1.01,1.067,6283.0,0.5022,0
60401.0,2.8951,0.872,275.6,3879.8943,1.012,0.981,5931.0,0.886,0
142310.0,4.77434,0.174,1517.7,15810.294,0.843,0.756,5433.0,-1.0,0
65124.0,3.2232,1.083,316.9,2525.8513,1.162,1.04,6192.0,0.0149,0
5754.6,3.9623,1.264,170.8,247.66399,0.846,0.941,5603.0,0.0,0
430420.0,8.57374,0.457,3921.8,50310.24,0.977,0.992,5841.0,-1.0,0
16112.0,2.994,1.225,33.4,334.5305,1.547,0.907,5633.0,0.9905,0
316750.0,6.90375,0.593,3217.6,18313.04,0.989,1.058,6201.0,-1.0,0
313170.0,7.40348,0.613,8577.4,47019.348,1.21,1.011,6466.0,-1.0,0
46829.0,2.9472,0.879,290.7,4135.5884,1.454,1.046,6081.0,0.8217,0
142.8,3.548,0.068,10.6,9.643873,1.021,1.055,6174.0,0.5904,0
417.6,4.751,0.832,19.7,16.050957,0.818,0.857,5723.0,0.0758,1
366900.0,3.4421,3.219,560.2,10819.678,0.912,0.865,5615.0,-1.0,0
136140.0,2.7742,0.399,204.7,4143.89,0.774,0.732,5193.0,-1.0,0
137400.0,2.4676,0.905,354.4,1101.064,0.683,0.656,5461.0,-1.0,0
3289.3,2.3512,1.269,120.4,108.528564,0.836,0.903,5772.0,0.6955,0
449.0,5.18,0.081,6.0,18.333866,1.069,1.079,5929.0,0.8077,1
4391.1,2.4329,1.298,257.5,1791.9784,2.286,2.335,9565.0,0.9844,0
5021.3,4.8045,1.265,380.5,324.9946,4.089,1.014,5051.0,0.0421,0
1325.4,2.4777,1.341,23.6,36.18742,1.796,1.634,7429.0,0.992,0
243.8,3.695,0.532,15.8,12.554839,0.87,0.971,5650.0,0.0955,1
355.7,5.487,0.733,10.5,7.907219,1.035,1.096,6197.0,0.0635,0
176.3,6.152,0.548,12.7,10.77723,0.859,0.959,5639.0,0.4782,0
365.4,3.581,0.18,6.2,9.463428,0.741,0.822,4871.0,0.5354,0
174830.0,8.6122,0.852,1863.4,3243.4172,1.29,1.078,6505.0,0.0216,0
9817.8,3.8559,1.272,397.6,584.5861,0.933,0.821,5885.0,0.8187,0
177000.0,5.08572,0.675,3373.3,6029.956,0.659,0.723,5278.0,0.0001,0
187.5,9.25,0.658,12.9,8.71064,2.597,1.631,6790.0,0.8647,0
119350.0,4.14212,0.599,1520.0,9442.416,0.962,0.927,5960.0,0.9447,0
235100.0,3.5116,1.653,386.0,9092.194,0.601,0.685,5340.0,0.8327,0
115.1,2.159,0.224,11.4,9.148967,3.293,1.682,6705.0,0.3453,0
119810.0,10.6988,0.949,508.0,348.49265,3.185,2.016,8212.0,0.1844,0
3670.4,2.2432,1.321,107.4,175.70143,7.553,2.091,5037.0,0.4234,0
1025.9,24.312,0.173,37.6,14.341499,0.694,0.682,4641.0,0.5851,0
742.4,8.99,0.025,16.2,12.034195,0.848,0.937,5818.0,0.9151,1
117980.0,3.357,0.622,3665.4,4687.2827,1.058,1.11,6304.0,0.1353,0
68.4,1.659,0.424,9.3,7.8239374,0.501,0.514,4604.0,0.8445,0
186.2,2.169,0.276,11.4,11.591718,1.058,1.11,6304.0,-1.0,0
3856.2,1.5528,1.248,126.1,80.96738,0.875,0.761,5544.0,0.4257,0
6155.3,7.6706,0.895,239.5,525.4354,2.003,1.202,5971.0,0.2878,0
12867.0,5.5479,1.243,231.4,1991.6088,1.431,1.096,6558.0,0.1234,0
41770.0,3.4546,1.124,326.1,505.18005,2.624,1.8,7279.0,0.7624,0
72584.0,2.53163,0.804,1594.1,9029.422,3.219,1.503,6651.0,0.803,0
37980.0,7.803,0.745,813.6,3967.372,2.3,1.239,5870.0,0.0,0
523.2,6.278,0.714,11.5,7.1892066,6.065,1.81,4833.0,0.3231,0
10939.0,6.8769,1.253,364.0,1239.2777,0.901,0.939,5714.0,-1.0,0
332900.0,16.1937,0.15,1767.3,3081.883,3.145,0.957,5147.0,-1.0,0
649.9,4.812,0.721,20.6,13.204513,1.485,1.098,6486.0,0.3576,1
620.4,5.953,0.007,17.9,13.629135,1.485,1.098,6486.0,0.1024,1
87426.0,4.96038,0.272,5784.8,11840.263,1.724,1.488,7201.0,0.1515,0
86.0,2.297,0.616,9.8,8.125563,1.131,1.162,6461.0,0.1063,0
121540.0,6.33505,0.366,8022.8,24308.674,3.601,2.153,7666.0,0.1506,0
275.6,1.117,0.492,10.1,36.27747,0.63,0.63,4013.0,0.9195,0
347.6,0.9938,0.806,4.0,15.929204,0.887,0.776,5491.0,0.6842,0
184070.0,6.9735,1.137,933.5,2830.888,1.057,1.028,6300.0,0.6794,0
114.3,17.302,1.193,41.7,8.539365,1.161,1.188,6769.0,0.0522,0
32609.0,6.03,0.004,674.9,1726.6969,1.781,1.0,6195.0,0.7121,0
841900.0,14.0841,0.463,710.9,1259.5651,1.785,1.36,7026.0,-1.0,0
1941.7,1.7084,1.313,45.8,50.83642,4.712,3.504,11360.0,0.674,0
13858.0,5.5924,1.247,343.5,325.32214,0.741,0.822,5510.0,0.6506,0
2533.7,3.5943,1.271,111.3,114.71242,0.88,0.977,5783.0,0.4436,0
36133.0,6.4649,0.368,310.0,1248.4381,0.867,0.83,5872.0,0.9156,0
465.3,4.4389,1.205,59.5,52.450905,0.86,0.944,5927.0,0.9764,0
69923.0,4.11466,0.019,731.2,5444.6987,1.344,1.107,6208.0,0.0648,0
530.4,22.08,0.213,25.4,15.880621,0.852,0.969,5421.0,0.4547,0
645.1,7.844,0.013,16.4,17.391762,98.38,1.688,3599.0,0.437,0
499990.0,5.45573,0.336,899.3,5719.617,1.698,1.373,7426.0,-1.0,0
286810.0,4.02594,0.639,1550.9,16794.674,0.96,0.836,5372.0,-1.0,0
96134.0,2.1988,0.608,312.3,3099.3726,0.589,0.589,5022.0,0.9658,0
29236.0,3.6347,1.008,393.9,1499.5348,0.96,0.904,5940.0,0.2745,0
25015.0,3.10316,0.95,584.8,794.98206,1.18,1.202,6617.0,0.8543,0
362330.0,4.60837,0.548,1967.2,17093.107,0.961,0.956,5721.0,-1.0,0
108890.0,5.21924,0.065,1797.6,7242.694,0.988,0.825,5516.0,0.311,0
19796.0,2.0101,0.783,166.0,891.057,0.63,0.616,4483.0,0.0,0
9876.3,5.4958,1.128,415.0,776.90173,0.885,0.802,5388.0,0.0016,0
3153.1,3.4851,1.022,427.6,386.6577,1.807,1.152,6244.0,0.1914,0
40110.0,5.1339,0.002,506.4,1638.1337,1.157,1.186,6435.0,0.8495,0
43491.0,5.06514,0.822,4638.1,5860.6807,1.538,1.294,6712.0,0.0515,0
100160.0,8.8452,0.798,616.3,847.60876,0.863,0.954,5873.0,0.0,0
31778.0,8.8577,0.928,154.7,361.84592,0.997,1.072,6108.0,0.0,0
45966.0,6.276,0.895,34.2,385.94577,1.52,1.307,6826.0,0.9644,0
1056.2,23.85,1.296,272.8,38.111343,1.436,1.049,6428.0,0.964,0
12319.0,1.7543,0.99,238.9,1992.975,1.716,1.14,6384.0,1.0,0
29862.0,2.4462,1.169,86.5,611.1291,3.226,1.98,7517.0,0.0185,0
76.4,2.371,0.439,10.4,8.748803,1.155,1.038,6188.0,0.9432,0
12978.0,2.55435,0.99,2126.1,2201.4736,1.289,1.246,6399.0,0.1391,0
173010.0,2.6002,0.426,297.2,333.75443,0.566,0.559,4601.0,0.1551,0
74177.0,4.5905,1.092,613.1,840.43097,0.774,0.865,5654.0,0.6585,0
9482.0,7.464,0.864,98.1,313.64734,0.96,0.912,5812.0,0.6989,0
94124.0,3.94804,0.258,1117.0,3800.485,0.971,1.083,5957.0,0.0,0
38832.0,3.3465,1.162,249.4,2110.4111,0.791,0.881,5761.0,0.4304,0
205700.0,4.26585,0.7,2200.0,10478.589,1.083,0.987,6103.0,0.6071,0
334.0,5.342,0.156,16.6,23.22646,1.876,1.42,6731.0,0.6201,0
2373.0,3.7294,1.243,122.3,405.81424,35.695,1.863,4289.0,0.4096,0
1337.2,2.407,0.104,16.2,18.332762,1.514,0.937,5254.0,0.399,1
1058.4,2.135,0.064,15.3,18.156115,1.514,0.937,5254.0,0.6917,1
73081.0,6.8091,0.002,350.4,1350.6888,0.798,0.812,5495.0,0.0,0
1657.8,8.419,0.642,25.9,20.487455,0.759,0.817,4895.0,0.6335,1
244.0,1.2638,0.388,29.5,20.960924,0.788,0.765,4821.0,0.4563,1
135.8,10.539,0.583,17.8,14.571878,0.918,0.974,5815.0,0.9858,0
203490.0,3.35989,0.448,1284.0,9107.342,0.624,0.614,4947.0,-1.0,0
2672.9,7.5348,0.027,70.1,456.50208,0.812,0.906,5478.0,0.0042,0
85995.0,4.89701,0.517,7878.0,11636.365,1.506,1.18,6297.0,0.2995,0
2750.0,8.098,1.264,92.8,107.227135,0.998,1.107,5763.0,0.8873,0
3026.0,1.6107,1.297,35.9,28.37828,0.594,0.592,5008.0,0.7458,0
9520.1,2.9526,1.268,168.0,255.40018,0.986,1.093,5993.0,0.9657,0
88.5,4.013,0.676,21.0,12.690968,1.07,0.979,5899.0,0.6238,0
314930.0,7.08365,0.62,3069.4,16876.35,0.965,0.992,6074.0,-1.0,0
292.2,11.94,0.885,21.1,16.111782,1.291,1.077,6115.0,0.8325,1
1917.9,3.493,0.112,22.7,16.18784,0.564,0.605,3891.0,0.098,1
34565.0,3.82224,1.077,635.5,2449.7307,1.189,1.062,6385.0,0.4728,0
80226.0,3.82353,0.431,759.1,2409.2993,0.904,0.885,5796.0,0.001,0
23269.0,3.3828,0.003,511.7,571.6555,2.492,2.444,9696.0,0.1015,0
2063.6,3.0646,1.246,163.9,63.973824,12.899,2.785,4822.0,1.0,0
966.7,9.363,1.223,92.1,10.047079,0.651,0.634,4852.0,0.7477,0
154870.0,2.771,0.739,1041.8,13815.108,1.083,0.876,5949.0,0.4091,0
59095.0,2.7233,2.195,515.5,838.71173,1.015,1.066,6372.0,0.8487,0
44315.0,8.45037,0.272,2019.7,1800.4244,0.805,0.889,5899.0,0.0098,0
5915.0,2.876,0.984,15.8,107.57253,1.717,1.384,7301.0,0.9873,0
37.1,1.206,0.267,15.9,10.398751,1.671,1.46,7193.0,0.9589,0
1661.7,4.49,0.338,18.6,12.787113,0.564,0.605,3891.0,0.788,1
503.5,3.042,1.115,10.8,8.314332,0.514,0.52,3729.0,0.5596,0
147.7,2.373,0.441,12.3,10.144701,0.82,0.931,5413.0,0.9364,1
5259.0,3.699,1.277,56.6,408.60593,1.745,0.979,5893.0,0.6223,0
14608.0,2.9845,0.861,86.7,732.3129,0.658,0.73,4608.0,0.1713,0
467860.0,21.4259,0.426,1365.9,11276.919,0.959,1.045,5999.0,-1.0,0
4325.0,6.9616,1.282,171.3,188.76498,0.94,1.032,5910.0,0.6466,0
56841.0,4.94674,0.403,4146.7,10491.035,2.071,1.537,7249.0,0.0483,0
171130.0,4.9153,0.124,338.2,3223.9841,0.989,0.912,5720.0,0.052,0
136.0,3.286,1.213,18.1,12.879899,1.606,1.14,6144.0,0.8033,0
15.0,5.281,0.511,32.9,9.994092,2.449,2.609,10346.0,0.5885,0
57.8,2.741,0.553,13.2,8.53183,1.0,1.0,5780.0,0.2254,0
24.4,1.689,0.096,9.3,10.425457,0.976,0.918,5689.0,0.9535,0
28.6,1.127,0.547,14.8,9.095842,2.022,2.213,9456.0,0.6736,0
293.9,2.513,1.238,12.3,11.441388,0.828,0.916,5797.0,0.5388,0
2388.2,3.762,1.284,32.2,46.379704,0.666,0.646,5182.0,0.4249,0
104600.0,5.8043,0.993,97.3,142.66794,1.0,1.0,5780.0,0.1075,0
498.7,11.942,0.943,24.4,18.204784,1.2,1.089,5970.0,0.4027,1
332340.0,2.28163,0.548,573.2,2483.3396,3.584,0.891,4884.0,-1.0,0
372420.0,16.1723,0.0,280.6,2454.2456,1.0,1.0,5780.0,-1.0,0
8772.9,63.196,0.472,200.6,55.1036,0.527,0.525,4040.0,0.9154,0
878.3,5.404,0.001,18.7,15.309192,0.58,0.565,4260.0,0.1432,0
270.2,9.331,0.944,12.9,11.244823,1.451,1.0,5592.0,0.73,1
94008.0,24.3711,0.227,576.6,129.59291,1.87,2.128,9341.0,0.9405,0
1112.0,1.43,1.129,9.7,34.07148,1.501,0.897,6911.0,0.7175,0
55654.0,14.48,0.001,112.3,282.77557,1.501,0.897,6911.0,0.0,0
61867.0,5.045,0.692,700.5,2587.2346,0.906,0.993,5984.0,0.611,0
223.2,9.251,1.181,63.4,9.473499,5.97,2.114,6715.0,0.8361,0
278090.0,2.58667,0.636,1228.9,16605.479,0.573,0.571,4789.0,0.0,0
48375.0,7.79748,0.218,5156.6,5343.073,2.755,1.223,6300.0,0.0052,0
121810.0,6.5974,0.945,2541.2,3781.766,0.81,0.905,5616.0,0.9018,0
174.0,3.024,0.36,7.9,7.3192124,0.875,0.787,5649.0,0.9529,0
1684.2,2.3544,0.036,112.8,358.12863,1.686,1.053,6180.0,0.0033,0
279000.0,7.06068,0.664,2389.2,5312.4517,1.0,1.037,5722.0,-1.0,0
92.2,3.9753,0.354,3.6,10.793255,1.035,1.096,6197.0,0.7611,0
253680.0,2.64151,0.531,643.6,6061.718,0.873,0.948,6205.0,-1.0,0
157750.0,2.54242,0.855,514.4,11568.972,0.715,0.686,5067.0,0.0,0
45400.0,4.73495,0.219,4313.4,6392.967,1.508,1.065,6269.0,0.7837,0
80.9,1.84,0.338,9.9,11.808661,0.853,0.742,5672.0,0.966,0
378550.0,8.73393,0.386,2624.6,20355.152,0.755,0.844,5938.0,-1.0,0
178470.0,2.08375,0.001,502.0,3452.277,0.349,0.358,3520.0,0.1948,0
121990.0,5.32062,0.93,2541.7,3967.1553,0.826,0.907,5973.0,0.0442,0
221200.0,14.0996,0.003,2648.4,16099.348,1.168,0.846,5657.0,0.0,0
155610.0,4.90392,0.725,5497.0,13901.998,1.286,1.03,6350.0,-1.0,0
48674.0,3.85011,1.135,3062.6,9399.8545,1.468,1.066,6367.0,0.0,0
65833.0,4.295,1.084,1053.1,1880.2516,0.913,1.004,5926.0,0.0425,0
10088.0,3.59854,1.261,585.4,580.1726,0.705,0.673,5185.0,0.8879,0
315130.0,5.01919,0.613,3786.7,32753.13,0.763,0.853,5623.0,-1.0,0
2707.8,2.14715,1.281,504.1,593.68713,3.514,1.53,6587.0,0.0835,0
341970.0,7.53677,0.575,2957.7,12528.959,0.802,0.745,5256.0,-1.0,0
66.1,7.638,0.385,18.2,9.527407,0.753,0.843,5525.0,0.7658,0
522880.0,11.5917,0.249,1487.2,3443.7498,3.07,1.922,8117.0,-1.0,0
70781.0,11.4071,1.081,283.7,403.76572,3.07,1.922,8117.0,0.9816,0
394230.0,11.5142,1.368,3458.3,8702.419,0.65,0.635,5191.0,0.8937,0
308500.0,1.97644,1.138,808.3,8782.887,0.463,0.48,4399.0,-1.0,0
49833.0,3.0271,0.906,351.1,7721.653,1.262,1.091,5826.0,0.0,0
20.0,6.881,0.701,24.3,10.076053,2.041,1.668,7331.0,0.9999,0
120270.0,4.34296,0.948,502.0,13952.613,1.026,0.961,6033.0,-1.0,0
190190.0,1.79962,0.779,1049.3,3594.6064,0.526,0.53,4627.0,0.9463,0
53075.0,3.87956,1.121,602.3,7656.48,1.168,1.247,6154.0,0.0,0
126980.0,4.7847,0.954,472.8,31448.91,1.921,1.707,7652.0,0.0,0
124930.0,4.32742,1.094,2025.7,5191.9297,0.908,0.996,5970.0,0.5152,0
127.3,1.17,0.025,8.3,20.868204,18.959,2.948,5283.0,0.9663,0
29839.0,2.84685,1.185,443.6,3564.7332,0.794,0.853,6018.0,0.2589,0
375340.0,3.72527,0.479,1737.7,16859.463,1.047,0.954,6065.0,-1.0,0
35756.0,2.45699,1.233,445.3,773.0808,0.795,0.885,5419.0,0.0,0
150680.0,5.7219,0.67,489.6,7268.926,0.822,0.854,5391.0,-1.0,0
76162.0,2.66475,0.718,1150.7,6111.0522,1.241,1.153,6440.0,1.0,0
352810.0,21.1764,0.0,1834.5,9825.477,0.717,0.68,5260.0,-1.0,0
92.5,1.772,0.518,14.0,9.257696,0.687,0.757,5367.0,0.9652,0
224.7,2.4864,1.174,40.2,11.749644,0.883,0.929,5977.0,0.8075,0
46.1,1.0597,0.71,15.9,9.910051,1.585,1.127,6514.0,0.213,0
399170.0,15.9897,0.51,915.3,4108.7007,1.729,1.11,6569.0,-1.0,0
96480.0,7.63621,1.009,4403.8,7443.9375,1.741,1.1,6011.0,0.0,0
69414.0,4.03833,1.069,1186.0,5342.1294,0.9,0.985,6024.0,0.0,0
62.9,5.315,0.064,16.0,10.178919,7.342,2.233,6286.0,0.8775,0
4184.6,3.2605,1.298,82.6,500.239,0.888,0.867,5929.0,0.964,0
421.3,18.534,1.209,102.3,11.520877,3.837,1.757,6564.0,0.5764,0
31.9,7.847,0.992,12.5,7.8120313,2.412,1.122,6028.0,0.9364,0
41142.0,2.6494,1.141,339.5,905.40314,1.348,0.944,5433.0,0.0,0
283.3,0.1046,0.955,4.7,7.195924,1.523,1.338,6333.0,0.9084,0
237600.0,5.3012,0.743,3164.4,25761.838,0.829,0.928,5569.0,0.0833,0
4759.6,1.8478,1.259,181.3,343.8974,0.701,0.781,4963.0,0.0,0
230740.0,3.5521,0.798,1111.9,15494.061,0.723,0.803,5622.0,0.0001,0
222360.0,5.07999,0.757,4456.6,11564.339,1.485,1.046,5993.0,0.1518,0
502.5,10.287,0.973,21.6,10.227767,4.185,1.866,6681.0,0.6686,0
236720.0,5.48853,0.739,2907.6,6626.6484,0.562,0.572,3977.0,0.0024,0
54.4,10.32,1.13,15.8,9.453849,2.106,1.511,6831.0,0.1601,0
581.4,4.19,0.019,10.9,7.1754837,6.226,1.179,4992.0,0.203,0
333640.0,3.57993,0.589,713.8,15106.515,0.961,0.825,5446.0,-1.0,0
349700.0,5.90232,0.358,8168.6,20670.848,1.216,1.24,6818.0,-1.0,0
280750.0,13.4919,0.631,2583.7,15425.731,1.347,1.284,6674.0,-1.0,0
58790.0,4.62417,1.104,1599.1,5104.599,1.039,0.981,5857.0,0.0,0
246.4,9.8,0.592,9.8,8.195831,2.049,1.237,6295.0,0.0,0
6084.6,3.9377,1.284,258.1,1225.7109,1.254,0.831,5953.0,0.0,0
140580.0,4.11779,0.886,1589.6,16096.433,1.267,0.966,6011.0,-1.0,0
139.9,1.0114,0.345,19.2,11.277555,12.487,2.731,4994.0,0.9459,0
238220.0,8.3777,0.606,156.8,5966.992,0.915,0.994,6126.0,-1.0,0
77324.0,4.05376,1.054,976.0,6199.2515,0.843,0.93,5873.0,0.0,0
217540.0,6.9719,0.206,268.7,4912.5977,0.65,0.717,5030.0,0.0386,0
115.8,48.69,1.137,36.1,14.326993,1.001,0.831,5515.0,0.1436,0
296480.0,5.59653,0.317,6979.7,14686.157,0.919,1.0,6099.0,-1.0,0
130080.0,5.94104,0.253,5131.4,14726.335,1.093,0.986,6284.0,0.9782,0
359090.0,10.0915,0.555,2415.6,12874.616,0.917,0.77,5623.0,-1.0,0
132860.0,8.0666,0.689,312.5,4202.9165,0.587,0.587,5030.0,0.5265,0
71631.0,3.16757,1.062,563.9,3174.9177,0.924,0.864,5622.0,0.0,0
461.0,2.79,0.013,23.5,15.072552,15.355,3.121,4840.0,0.8201,0
42.7,2.539,0.81,15.4,9.142647,2.176,1.415,6596.0,0.9982,0
54.9,1.2082,0.476,16.8,14.339321,0.911,0.806,5381.0,0.8686,0
4143.4,4.9442,0.895,79.8,181.69836,0.695,0.665,5220.0,0.7381,0
357470.0,9.7746,0.56,3813.5,22832.904,1.105,1.135,6522.0,-1.0,0
120210.0,7.77203,0.318,8251.5,12819.482,1.536,1.076,6109.0,0.0,0
165030.0,4.37027,0.855,1071.6,21201.256,2.094,1.687,7742.0,-1.0,0
78.9,2.655,0.021,8.5,7.4616175,0.544,0.564,3931.0,0.9514,0
97123.0,5.36124,0.776,1587.6,6211.1597,1.143,1.04,6425.0,-1.0,0
19.3,3.301,0.53,9.8,8.795994,1.196,0.975,6056.0,0.1421,0
298.8,3.654,0.793,10.7,9.662641,0.732,0.832,5602.0,0.0406,0
34957.0,1.6393,1.178,79.8,48.65337,0.647,0.632,5110.0,0.6385,0
118360.0,4.36387,0.252,4696.8,7447.298,1.63,0.775,5870.0,-1.0,0
358580.0,10.0879,0.346,3017.9,48732.562,1.391,1.427,6773.0,-1.0,0
338.1,22.106,0.982,27.0,7.791055,1.837,1.383,6917.0,0.5802,0
317670.0,7.28274,0.52,6707.7,12087.34,0.854,0.943,5644.0,-1.0,0
82601.0,5.73122,1.045,2768.6,4422.4136,1.016,0.9,6095.0,0.0317,0
2477.0,16.5797,0.958,304.0,46.47178,2.17,1.379,7094.0,0.9749,0
269850.0,3.41062,0.621,1575.9,20417.725,0.951,0.888,6116.0,-1.0,0
60.0,3.069,1.043,8.8,11.837865,1.53,1.35,6850.0,0.4436,0
104240.0,7.8377,1.0,175.7,399.30194,2.804,1.682,7216.0,0.8755,0
4946.0,4.563,0.88,34.3,32.636223,0.863,0.954,5873.0,0.4715,0
1530.0,4.013,0.913,11.6,12.845109,0.997,1.072,6108.0,-1.0,0
317.6,4.393,1.004,7.1,16.037567,35.695,1.863,4289.0,0.9502,0
76413.0,4.73492,1.061,1797.4,3704.5034,0.702,0.796,5951.0,0.0,0
59429.0,2.67349,0.867,394.4,1560.35,0.916,1.008,5896.0,0.9515,0
9662.2,5.1822,1.26,151.8,165.07071,0.54,0.548,4831.0,0.5568,0
42549.0,5.43677,1.149,942.6,1558.1451,0.876,0.903,5774.0,0.4194,0
38851.0,7.25775,0.378,2390.4,5434.5547,2.086,1.244,6100.0,0.1761,0
